车牌号,交叉口,start,end,count
FB3C5C9I,经中路-环北路,2024-05-03 10:27:43.796,2024-05-03 10:40:48.966,3
FB3F97DJ,环西路-纬中路,2024-05-03 11:08:42.400,2024-05-03 11:46:06.585,3
FB3GB5FH,纬中路-景区出入口,2024-05-04 18:43:20.105,2024-05-04 18:47:47.602,3
FB3GBC7L,经五路-纬中路,2024-05-02 12:49:15.090,2024-05-02 12:55:23.442,3
FB3H6A9J,环西路-纬中路,2024-05-02 15:36:07.643,2024-05-02 16:24:51.764,4
FB3H6A9J,环西路-纬中路,2024-05-02 15:36:51.428,2024-05-02 16:24:51.764,3
FB3I99FM,环西路-纬中路,2024-05-01 08:43:53.831,2024-05-01 09:17:55.211,4
FB3I99FM,环西路-纬中路,2024-05-01 08:44:02.378,2024-05-01 09:17:55.211,3
FB3JA69I,环西路-纬中路,2024-05-05 16:43:24.340,2024-05-05 16:48:14.007,4
FB3JA69I,环西路-纬中路,2024-05-05 16:43:31.585,2024-05-05 16:48:14.007,3
FB3JC6BK,环西路-纬中路,2024-05-03 21:16:31.150,2024-05-03 21:24:40.178,3
FB3KBADI,纬中路-景区出入口,2024-05-04 10:58:37.704,2024-05-04 11:10:40.815,3
FB3MD7BH,经中路-纬中路,2024-05-03 21:24:15.000,2024-05-03 21:33:43.000,4
FB3MD7BH,经中路-纬中路,2024-05-03 21:24:17.000,2024-05-03 21:33:43.000,3
FB3P5D7J,纬中路-景区出入口,2024-05-04 01:25:28.554,2024-05-04 02:17:17.015,3
FB3PACDJ,环西路-纬中路,2024-05-01 16:35:04.168,2024-05-01 16:45:39.489,3
FB3T7D9I,经中路-环北路,2024-05-01 23:24:29.232,2024-05-01 23:40:33.373,4
FB3T7D9I,经中路-环北路,2024-05-01 23:32:25.709,2024-05-01 23:40:33.373,3
FB3T7D9I,经一路-纬中路,2024-05-02 21:41:26.437,2024-05-02 22:27:24.541,4
FB3T7D9I,经一路-纬中路,2024-05-02 21:58:07.902,2024-05-02 22:27:24.541,3
FB3T7D9I,环西路-纬中路,2024-05-02 21:56:59.913,2024-05-02 22:13:09.817,3
FB405E6H,环西路-纬中路,2024-05-02 10:13:33.957,2024-05-02 10:16:57.874,3
FB407CT,环西路-纬中路,2024-05-04 10:01:20.670,2024-05-04 10:20:57.861,4
FB407CT,环西路-纬中路,2024-05-04 10:01:24.354,2024-05-04 10:20:57.861,3
FB407CT,环西路-纬中路,2024-05-05 15:06:28.259,2024-05-05 15:38:10.698,3
FB425DE,纬中路-景区出入口,2024-05-04 10:58:29.780,2024-05-04 11:13:41.890,3
FB42DEBH,环西路-纬中路,2024-05-02 07:30:28.595,2024-05-02 07:35:04.378,3
FB43487K,环西路-纬中路,2024-05-04 09:35:32.500,2024-05-04 10:12:39.425,3
FB43DD7J,环西路-纬中路,2024-05-01 11:30:01.806,2024-05-01 11:57:11.372,5
FB43DD7J,环西路-纬中路,2024-05-01 11:30:05.391,2024-05-01 11:57:11.372,4
FB43DD7J,环西路-纬中路,2024-05-01 11:50:35.212,2024-05-01 11:57:11.372,3
FB4849BI,环西路-纬中路,2024-05-03 08:21:52.654,2024-05-03 08:39:12.274,3
FB4A58FJ,环西路-纬中路,2024-05-04 10:25:13.306,2024-05-04 10:28:42.327,4
FB4A58FJ,环西路-纬中路,2024-05-04 10:25:41.900,2024-05-04 10:28:42.327,3
FB4A6D8H,环西路-纬中路,2024-05-05 22:32:12.165,2024-05-05 22:35:04.568,4
FB4A6D8H,环西路-纬中路,2024-05-05 22:32:52.683,2024-05-05 22:35:04.568,3
FB4A787O,环西路-纬中路,2024-05-05 19:53:15.627,2024-05-05 19:58:53.308,4
FB4A787O,环西路-纬中路,2024-05-05 19:53:21.679,2024-05-05 19:58:53.308,3
FB4ABD6J,环西路-纬中路,2024-05-01 16:07:26.687,2024-05-01 16:12:22.091,4
FB4ABD6J,环西路-纬中路,2024-05-01 16:08:38.857,2024-05-01 16:12:22.091,3
FB4B4BEL,环西路-纬中路,2024-05-01 11:02:10.325,2024-05-01 11:10:05.484,4
FB4B4BEL,环西路-纬中路,2024-05-01 11:02:17.457,2024-05-01 11:10:05.484,3
FB4B65FH,环西路-纬中路,2024-05-03 12:10:21.652,2024-05-03 12:20:43.548,3
FB4B65FH,环西路-纬中路,2024-05-03 21:07:34.692,2024-05-03 21:14:25.057,4
FB4B65FH,环西路-纬中路,2024-05-03 21:07:38.104,2024-05-03 21:14:25.057,3
FB4BDCDL,环西路-纬中路,2024-05-03 15:52:55.934,2024-05-03 15:59:08.804,3
FB4D4ADJ,环西路-纬中路,2024-05-04 10:23:27.348,2024-05-04 11:18:53.185,3
FB4G95DJ,环西路-纬中路,2024-05-04 21:44:26.094,2024-05-04 21:50:15.553,4
FB4G95DJ,环西路-纬中路,2024-05-04 21:44:31.880,2024-05-04 21:50:15.553,3
FB4JAD8K,环西路-纬中路,2024-05-01 19:38:25.870,2024-05-01 20:20:06.139,3
FB4JDC8K,环西路-纬中路,2024-05-03 18:03:07.369,2024-05-03 18:40:48.857,4
FB4JDC8K,环西路-纬中路,2024-05-03 18:03:15.806,2024-05-03 18:40:48.857,3
FB4JDCEM,环西路-纬中路,2024-05-05 10:51:27.880,2024-05-05 10:59:40.793,3
FB4K887K,纬中路-景区出入口,2024-05-05 12:41:38.845,2024-05-05 12:49:19.089,4
FB4K887K,纬中路-景区出入口,2024-05-05 12:41:53.923,2024-05-05 12:49:19.089,3
FB4M4BT,环西路-纬中路,2024-05-03 11:26:04.406,2024-05-03 11:26:08.248,3
FB4MC88H,纬中路-景区出入口,2024-05-04 19:10:22.166,2024-05-04 19:18:14.964,4
FB4MC88H,纬中路-景区出入口,2024-05-04 19:10:43.630,2024-05-04 19:18:14.964,3
FB4N7E7M,纬中路-景区出入口,2024-05-04 18:55:52.872,2024-05-04 19:03:47.972,3
FB4NA7X,环西路-纬中路,2024-05-02 19:17:40.988,2024-05-02 19:25:11.758,3
FB4NBAFK,环西路-纬中路,2024-05-04 13:30:14.652,2024-05-04 13:40:35.917,3
FB4O4EFN,纬中路-景区出入口,2024-05-04 12:52:18.292,2024-05-04 13:07:11.357,3
FB4P476H,环西路-纬中路,2024-05-03 12:29:58.198,2024-05-03 12:57:40.224,4
FB4P476H,环西路-纬中路,2024-05-03 12:30:06.148,2024-05-03 12:57:40.224,3
FB4P476H,经中路-纬中路,2024-05-03 15:19:43.000,2024-05-03 15:46:16.000,3
FB4PBBBI,环西路-纬中路,2024-05-03 11:20:16.380,2024-05-03 11:31:50.969,5
FB4PBBBI,环西路-纬中路,2024-05-03 11:20:21.457,2024-05-03 11:31:50.969,4
FB4PBBBI,环西路-纬中路,2024-05-03 11:24:38.761,2024-05-03 11:31:50.969,3
FB4SAC6K,纬中路-景区出入口,2024-05-01 18:19:52.992,2024-05-01 18:30:29.541,3
FB4SDBCJ,环西路-纬中路,2024-05-01 15:15:01.306,2024-05-01 15:18:00.462,3
FB4TC59N,环西路-纬中路,2024-05-03 10:18:53.577,2024-05-03 10:31:58.661,3
FB4V9CEH,环西路-纬中路,2024-05-03 17:02:52.435,2024-05-03 17:09:54.937,4
FB4V9CEH,环西路-纬中路,2024-05-03 17:04:34.426,2024-05-03 17:09:54.937,3
FB4VADG,环西路-纬中路,2024-05-05 18:33:02.667,2024-05-05 18:59:40.560,4
FB4VADG,环西路-纬中路,2024-05-05 18:45:12.763,2024-05-05 18:59:40.560,3
FB4VADG,经一路-纬中路,2024-05-05 18:35:18.080,2024-05-05 19:02:23.557,3
FB4Y4AL,环西路-纬中路,2024-05-04 12:50:24.381,2024-05-04 12:50:27.650,3
FB4Y6DDN,环西路-纬中路,2024-05-01 19:43:25.890,2024-05-01 20:08:30.505,3
FB4Z6BR,纬中路-景区出入口,2024-05-04 11:21:16.310,2024-05-04 11:24:35.995,3
FB5067FI,环西路-纬中路,2024-05-03 16:35:53.533,2024-05-03 17:00:38.768,3
FB506D7K,经中路-纬中路,2024-05-03 19:54:00.000,2024-05-03 20:13:50.000,3
FB537G9,经中路-环北路,2024-05-04 21:20:29.132,2024-05-04 21:59:14.667,3
FB54BD9H,环西路-纬中路,2024-05-05 09:50:08.960,2024-05-05 09:56:15.151,4
FB54BD9H,环西路-纬中路,2024-05-05 09:50:15.217,2024-05-05 09:56:15.151,3
FB5677EI,环西路-纬中路,2024-05-04 14:04:30.306,2024-05-04 14:13:31.635,5
FB5677EI,环西路-纬中路,2024-05-04 14:04:34.089,2024-05-04 14:13:31.635,4
FB5677EI,环西路-纬中路,2024-05-04 14:10:14.292,2024-05-04 14:13:31.635,3
FB56DC6H,经一路-纬中路,2024-05-04 10:24:51.582,2024-05-04 10:49:36.985,3
FB56DC6H,环西路-纬中路,2024-05-04 10:24:02.083,2024-05-04 11:07:17.387,6
FB56DC6H,环西路-纬中路,2024-05-04 10:24:08.813,2024-05-04 11:07:17.387,5
FB56DC6H,环西路-纬中路,2024-05-04 10:43:55.358,2024-05-04 11:07:17.387,4
FB56DC6H,环西路-纬中路,2024-05-04 10:54:10.712,2024-05-04 11:07:17.387,3
FB5A98FI,纬中路-景区出入口,2024-05-02 08:36:53.709,2024-05-02 09:01:48.782,3
FB5C9C6I,经五路-纬中路,2024-05-02 14:27:53.887,2024-05-02 14:30:01.947,3
FB5D7BCJ,环西路-纬中路,2024-05-04 13:31:46.618,2024-05-04 13:32:24.690,3
FB5DB98K,环西路-纬中路,2024-05-03 09:26:34.199,2024-05-03 09:38:42.082,3
FB5F9AFH,环西路-纬中路,2024-05-01 23:25:55.695,2024-05-01 23:33:21.057,3
FB5G78CJ,环西路-纬中路,2024-05-05 09:55:37.410,2024-05-05 10:04:20.970,3
FB5GDEDI,经中路-纬中路,2024-05-03 19:50:37.000,2024-05-03 19:51:04.000,3
FB5H9E6H,环西路-纬中路,2024-05-04 13:02:23.130,2024-05-04 13:56:28.202,4
FB5H9E6H,环西路-纬中路,2024-05-04 13:02:33.647,2024-05-04 13:56:28.202,3
FB5H9E6H,环西路-纬中路,2024-05-05 19:32:11.859,2024-05-05 19:51:09.368,4
FB5H9E6H,环西路-纬中路,2024-05-05 19:32:16.448,2024-05-05 19:51:09.368,3
FB5IB59N,环西路-纬中路,2024-05-03 17:50:00.246,2024-05-03 18:12:19.055,3
FB5J4B8N,环西路-纬中路,2024-05-03 15:48:04.431,2024-05-03 16:47:29.355,3
FB5KC78H,环西路-纬中路,2024-05-01 10:56:11.775,2024-05-01 11:00:05.913,3
FB5M5D7N,环西路-纬中路,2024-05-02 17:51:45.656,2024-05-02 18:26:54.885,4
FB5M5D7N,环西路-纬中路,2024-05-02 17:51:51.702,2024-05-02 18:26:54.885,3
FB5Q65CH,经一路-纬中路,2024-05-02 00:46:33.784,2024-05-02 01:45:57.276,3
FB5Q65CH,环西路-纬中路,2024-05-02 01:42:03.216,2024-05-02 01:46:33.915,4
FB5Q65CH,环西路-纬中路,2024-05-02 01:42:07.333,2024-05-02 01:46:33.915,3
FB5T668H,经中路-环北路,2024-05-02 12:35:17.745,2024-05-02 12:45:25.151,3
FB5Y6C9M,环西路-纬中路,2024-05-04 12:48:13.979,2024-05-04 12:53:58.066,4
FB5Y6C9M,环西路-纬中路,2024-05-04 12:48:18.795,2024-05-04 12:53:58.066,3
FB615C8H,环西路-纬中路,2024-05-05 11:20:58.206,2024-05-05 11:39:23.840,3
FB6169AN,环西路-纬中路,2024-05-02 11:15:33.005,2024-05-02 11:26:52.368,4
FB6169AN,环西路-纬中路,2024-05-02 11:15:37.979,2024-05-02 11:26:52.368,3
FB62956K,环西路-纬中路,2024-05-05 15:57:27.513,2024-05-05 16:28:44.378,4
FB62956K,环西路-纬中路,2024-05-05 15:57:32.818,2024-05-05 16:28:44.378,3
FB6945CI,纬中路-景区出入口,2024-05-02 20:24:01.879,2024-05-02 20:46:25.650,4
FB6945CI,纬中路-景区出入口,2024-05-02 20:24:17.111,2024-05-02 20:46:25.650,3
FB6I7CDM,环西路-纬中路,2024-05-03 15:43:03.615,2024-05-03 15:57:33.302,3
FB73668H,环西路-纬中路,2024-05-01 19:13:00.804,2024-05-01 19:25:18.641,3
FB736CEH,经中路-环北路,2024-05-01 21:59:58.700,2024-05-01 22:40:19.010,3
FB73876M,环西路-纬中路,2024-05-02 12:45:14.358,2024-05-02 13:09:03.289,3
FB73A6EJ,环西路-纬中路,2024-05-02 08:19:39.973,2024-05-02 08:36:14.400,3
FB74AQE,经中路-纬中路,2024-05-05 10:34:59.000,2024-05-05 10:39:52.000,3
FB74C7BO,纬中路-景区出入口,2024-05-05 12:41:34.683,2024-05-05 12:49:15.529,3
FB74DE8L,环西路-纬中路,2024-05-03 15:41:56.120,2024-05-03 15:45:04.203,4
FB74DE8L,环西路-纬中路,2024-05-03 15:42:00.438,2024-05-03 15:45:04.203,3
FB75A5DM,经中路-纬一路,2024-05-01 20:10:04.000,2024-05-01 21:02:32.000,4
FB75A5DM,经中路-纬一路,2024-05-01 20:47:54.000,2024-05-01 21:42:56.000,4
FB75A5DM,经中路-纬一路,2024-05-01 20:52:38.000,2024-05-01 21:42:56.000,3
FB75D5CI,环西路-纬中路,2024-05-05 08:38:19.042,2024-05-05 08:42:11.449,3
FB75D5DJ,环西路-纬中路,2024-05-01 21:00:42.059,2024-05-01 21:03:36.307,4
FB75D5DJ,环西路-纬中路,2024-05-01 21:02:04.209,2024-05-01 21:03:36.307,3
FB7652E,纬中路-景区出入口,2024-05-04 13:04:11.248,2024-05-04 13:12:11.769,3
FB7679BH,经中路-纬中路,2024-05-04 21:12:04.000,2024-05-04 21:29:07.000,3
FB77788H,环西路-纬中路,2024-05-05 00:24:17.938,2024-05-05 01:02:04.445,3
FB797ACH,环西路-纬中路,2024-05-02 06:24:57.598,2024-05-02 07:23:51.420,4
FB797ACH,环西路-纬中路,2024-05-02 06:25:03.250,2024-05-02 07:23:51.420,3
FB797ACH,环西路-纬中路,2024-05-05 08:19:29.068,2024-05-05 08:28:13.252,4
FB797ACH,环西路-纬中路,2024-05-05 08:19:33.903,2024-05-05 08:28:13.252,3
FB7B569N,纬中路-景区出入口,2024-05-01 23:23:06.706,2024-05-02 00:04:49.057,3
FB7B598I,环西路-纬中路,2024-05-01 10:35:37.369,2024-05-01 11:01:07.869,4
FB7B598I,环西路-纬中路,2024-05-01 10:41:09.272,2024-05-01 11:01:07.869,3
FB7C69CI,环西路-纬中路,2024-05-02 22:46:00.302,2024-05-02 23:01:42.393,6
FB7C69CI,环西路-纬中路,2024-05-02 22:50:51.899,2024-05-02 23:01:42.393,5
FB7C69CI,环西路-纬中路,2024-05-02 22:50:57.858,2024-05-02 23:01:42.393,4
FB7C69CI,环西路-纬中路,2024-05-02 22:53:26.208,2024-05-02 23:01:42.393,3
FB7HC8EK,纬中路-景区出入口,2024-05-01 19:55:45.756,2024-05-01 20:13:47.944,3
FB7HC8EK,环西路-纬中路,2024-05-01 17:39:16.595,2024-05-01 18:18:11.158,4
FB7HC8EK,环西路-纬中路,2024-05-01 17:39:31.970,2024-05-01 18:18:11.158,3
FB7JBCBJ,经一路-纬中路,2024-05-02 17:24:49.496,2024-05-02 18:21:54.000,3
FB7N7D8K,环西路-纬中路,2024-05-03 11:01:28.867,2024-05-03 11:55:01.762,3
FB7O98DJ,环西路-纬中路,2024-05-03 08:22:11.295,2024-05-03 08:39:21.080,3
FB7Q4DBJ,环西路-纬中路,2024-05-04 22:36:04.206,2024-05-04 22:43:12.482,3
FB7Q9EBI,环西路-纬中路,2024-05-05 18:49:15.948,2024-05-05 19:09:03.125,3
FB7T47B,纬中路-景区出入口,2024-05-04 09:48:10.420,2024-05-04 10:08:02.377,3
FB7WA7BH,环西路-纬中路,2024-05-03 13:19:57.377,2024-05-03 14:02:11.051,5
FB7WA7BH,环西路-纬中路,2024-05-03 13:20:26.237,2024-05-03 14:02:11.051,4
FB7WA7BH,环西路-纬中路,2024-05-03 13:39:27.904,2024-05-03 14:02:11.051,3
FB7WAAD,经中路-纬中路,2024-05-05 15:13:19.000,2024-05-05 15:56:10.000,3
FB7WAAD,经中路-纬中路,2024-05-05 15:24:23.000,2024-05-05 16:17:37.000,3
FB7WB6FJ,环西路-纬中路,2024-05-04 13:10:57.234,2024-05-04 13:44:23.330,5
FB7WB6FJ,环西路-纬中路,2024-05-04 13:12:51.782,2024-05-04 13:44:23.330,4
FB7WB6FJ,环西路-纬中路,2024-05-04 13:30:58.171,2024-05-04 14:17:05.898,4
FB7WB6FJ,环西路-纬中路,2024-05-04 13:44:14.510,2024-05-04 14:17:05.898,3
FB7WDAFH,环西路-纬中路,2024-05-02 16:37:19.501,2024-05-02 16:48:05.586,3
FB82451,经中路-纬中路,2024-05-03 12:26:09.000,2024-05-03 12:53:29.000,3
FB85AE8I,环西路-纬中路,2024-05-03 17:37:17.193,2024-05-03 17:48:30.828,6
FB85AE8I,环西路-纬中路,2024-05-03 17:37:23.567,2024-05-03 17:48:30.828,5
FB85AE8I,环西路-纬中路,2024-05-03 17:42:31.276,2024-05-03 17:48:30.828,4
FB85AE8I,环西路-纬中路,2024-05-03 17:42:43.660,2024-05-03 17:48:30.828,3
FB85BC6J,环西路-纬中路,2024-05-01 22:45:49.575,2024-05-01 22:50:29.566,4
FB85BC6J,环西路-纬中路,2024-05-01 22:45:54.823,2024-05-01 22:50:29.566,3
FB86C5EJ,环西路-纬中路,2024-05-05 14:39:10.791,2024-05-05 15:32:25.914,5
FB86C5EJ,环西路-纬中路,2024-05-05 14:48:38.960,2024-05-05 15:42:51.508,7
FB86C5EJ,环西路-纬中路,2024-05-05 14:48:43.978,2024-05-05 15:42:51.508,6
FB86C5EJ,环西路-纬中路,2024-05-05 15:32:19.850,2024-05-05 15:42:51.508,5
FB86C5EJ,环西路-纬中路,2024-05-05 15:32:25.914,2024-05-05 15:42:51.508,4
FB86C5EJ,环西路-纬中路,2024-05-05 15:40:46.693,2024-05-05 15:42:51.508,3
FB86CD6L,纬中路-景区出入口,2024-05-03 20:28:15.952,2024-05-03 21:24:47.114,3
FB8965BJ,环西路-纬中路,2024-05-01 10:08:38.553,2024-05-01 10:12:39.426,4
FB8965BJ,环西路-纬中路,2024-05-01 10:08:49.704,2024-05-01 10:12:39.426,3
FB8965BJ,环西路-纬中路,2024-05-01 16:37:48.570,2024-05-01 16:37:53.147,3
FB8965BJ,环西路-纬中路,2024-05-02 08:33:45.915,2024-05-02 09:30:07.705,3
FB8965BJ,环西路-纬中路,2024-05-04 08:54:12.174,2024-05-04 09:27:55.994,3
FB897X6,环西路-纬中路,2024-05-02 19:14:15.628,2024-05-02 19:52:25.686,3
FB8AB7CO,环西路-纬中路,2024-05-01 23:13:09.339,2024-05-01 23:39:16.038,3
FB8BAEBN,经中路-纬一路,2024-05-05 21:14:28.000,2024-05-05 21:42:36.000,3
FB8BBCFH,环西路-纬中路,2024-05-01 19:16:01.644,2024-05-01 19:21:30.523,3
FB8BBCFH,环西路-纬中路,2024-05-05 12:53:50.979,2024-05-05 13:33:05.160,4
FB8BBCFH,环西路-纬中路,2024-05-05 13:01:23.962,2024-05-05 13:33:05.160,3
FB8E7DDI,环西路-纬中路,2024-05-01 09:57:29.884,2024-05-01 10:02:09.345,3
FB8E7DDI,环西路-纬中路,2024-05-05 16:07:13.938,2024-05-05 16:46:05.153,3
FB8E7DDI,经一路-纬中路,2024-05-05 14:13:02.268,2024-05-05 14:28:04.634,3
FB8EA68J,纬中路-景区出入口,2024-05-04 11:29:55.525,2024-05-04 11:46:10.830,3
FB8H498I,环西路-纬中路,2024-05-04 19:05:54.599,2024-05-04 19:18:53.886,4
FB8H498I,环西路-纬中路,2024-05-04 19:16:17.050,2024-05-04 19:18:53.886,3
FB8H67CJ,环西路-纬中路,2024-05-03 09:09:42.221,2024-05-03 10:03:12.164,4
FB8H67CJ,环西路-纬中路,2024-05-03 09:09:49.812,2024-05-03 10:03:12.164,3
FB8H6CFI,环西路-纬中路,2024-05-04 15:48:02.972,2024-05-04 16:14:42.792,3
FB8HCEFM,环西路-纬中路,2024-05-03 18:33:19.104,2024-05-03 19:21:41.942,3
FB8ICA6H,经中路-环北路,2024-05-02 16:36:46.553,2024-05-02 16:47:35.860,3
FB8JA57H,环西路-纬中路,2024-05-03 18:53:14.195,2024-05-03 18:53:36.708,3
FB8KDCDN,环西路-纬中路,2024-05-05 11:52:22.165,2024-05-05 11:58:57.238,4
FB8KDCDN,环西路-纬中路,2024-05-05 11:52:27.810,2024-05-05 11:58:57.238,3
FB8OBACI,环西路-纬中路,2024-05-05 09:08:04.876,2024-05-05 09:41:26.604,3
FB8S5DBH,经中路-纬中路,2024-05-04 13:58:36.000,2024-05-04 14:10:57.000,3
FB8S5DBH,纬中路-景区出入口,2024-05-04 14:00:08.766,2024-05-04 14:13:41.483,3
FB8SBCL,环西路-纬中路,2024-05-01 17:45:06.852,2024-05-01 17:54:09.874,3
FB8SBCL,环西路-纬中路,2024-05-05 17:03:50.102,2024-05-05 17:12:26.267,3
FB8TAB9I,环西路-纬中路,2024-05-01 08:42:15.489,2024-05-01 09:20:47.171,5
FB8TAB9I,环西路-纬中路,2024-05-01 08:42:19.968,2024-05-01 09:20:47.171,4
FB8TAB9I,环西路-纬中路,2024-05-01 08:42:24.352,2024-05-01 09:20:47.171,3
FB8V496M,环西路-纬中路,2024-05-02 15:09:05.418,2024-05-02 15:28:45.650,4
FB8V496M,环西路-纬中路,2024-05-02 15:09:09.286,2024-05-02 15:28:45.650,3
FB8V6EB,环西路-纬中路,2024-05-04 10:33:32.957,2024-05-04 10:46:34.709,3
FB8V9DDI,纬中路-景区出入口,2024-05-04 12:03:30.498,2024-05-04 12:23:42.483,3
FB8W6EBJ,环西路-纬中路,2024-05-01 08:30:04.771,2024-05-01 08:30:12.906,3
FB8YB7CN,环西路-纬中路,2024-05-02 16:43:44.940,2024-05-02 17:12:31.880,3
FB91D8EK,环西路-纬中路,2024-05-05 15:20:42.172,2024-05-05 15:36:13.705,3
FB91D8EK,环西路-纬中路,2024-05-05 17:04:09.567,2024-05-05 17:37:40.136,3
FB91DBCH,环西路-纬中路,2024-05-01 20:14:11.431,2024-05-01 20:21:45.304,3
FB93CD6I,纬中路-景区出入口,2024-05-04 21:16:22.784,2024-05-04 21:20:30.162,3
FB945E9J,环西路-纬中路,2024-05-02 21:18:00.898,2024-05-02 21:25:03.733,3
FB9476FL,环西路-纬中路,2024-05-04 22:46:43.005,2024-05-04 23:33:00.730,6
FB9476FL,环西路-纬中路,2024-05-04 22:46:54.076,2024-05-04 23:33:00.730,5
FB9476FL,环西路-纬中路,2024-05-04 22:59:00.543,2024-05-04 23:33:00.730,4
FB9476FL,环西路-纬中路,2024-05-04 23:04:34.478,2024-05-04 23:33:00.730,3
FB94C8AL,环西路-纬中路,2024-05-02 16:53:51.481,2024-05-02 17:29:52.201,3
FB959EFI,环西路-纬中路,2024-05-01 20:18:32.996,2024-05-01 20:42:17.337,6
FB959EFI,环西路-纬中路,2024-05-01 20:19:06.971,2024-05-01 20:42:17.337,5
FB959EFI,环西路-纬中路,2024-05-01 20:29:13.247,2024-05-01 20:42:17.337,4
FB959EFI,环西路-纬中路,2024-05-01 20:29:21.486,2024-05-01 20:42:17.337,3
FB966BCO,环西路-纬中路,2024-05-04 13:58:09.688,2024-05-04 14:24:48.897,3
FB98BE8H,环西路-纬中路,2024-05-01 07:56:44.718,2024-05-01 08:54:26.789,3
FB98C86K,环西路-纬中路,2024-05-02 15:47:23.516,2024-05-02 15:47:31.453,3
FB98CDDK,环西路-纬中路,2024-05-04 15:00:20.102,2024-05-04 15:06:41.975,4
FB98CDDK,环西路-纬中路,2024-05-04 15:00:51.049,2024-05-04 15:06:41.975,3
FB98CDDK,环西路-纬中路,2024-05-04 15:06:32.340,2024-05-04 16:05:04.560,3
FB98CDDK,环西路-纬中路,2024-05-05 11:33:58.199,2024-05-05 11:48:19.877,6
FB98CDDK,环西路-纬中路,2024-05-05 11:34:28.831,2024-05-05 11:48:19.877,5
FB98CDDK,环西路-纬中路,2024-05-05 11:43:42.221,2024-05-05 11:48:19.877,4
FB98CDDK,环西路-纬中路,2024-05-05 11:44:02.382,2024-05-05 11:48:19.877,3
FB996E8H,环西路-纬中路,2024-05-02 12:45:33.183,2024-05-02 13:05:33.465,3
FB9A556I,纬中路-景区出入口,2024-05-02 18:08:24.741,2024-05-02 18:53:44.457,4
FB9A556I,纬中路-景区出入口,2024-05-02 18:29:09.288,2024-05-02 18:53:44.457,3
FB9A5E9J,经五路-纬中路,2024-05-04 12:32:56.039,2024-05-04 12:52:11.460,3
FB9AD5BM,经中路-纬中路,2024-05-05 16:37:54.000,2024-05-05 16:45:08.000,3
FB9ADVD,环西路-纬中路,2024-05-02 19:30:59.798,2024-05-02 19:35:54.413,4
FB9ADVD,环西路-纬中路,2024-05-02 19:31:30.983,2024-05-02 19:35:54.413,3
FB9D978L,经中路-纬中路,2024-05-05 11:33:25.000,2024-05-05 12:27:42.000,3
FB9ED8BN,经中路-纬中路,2024-05-03 17:43:48.000,2024-05-03 18:00:26.000,3
FB9F45BJ,环西路-纬中路,2024-05-02 06:54:03.752,2024-05-02 07:29:36.883,4
FB9F45BJ,环西路-纬中路,2024-05-02 06:54:06.552,2024-05-02 07:29:36.883,3
FB9F5B9M,纬中路-景区出入口,2024-05-05 12:18:54.981,2024-05-05 12:24:41.854,3
FB9FAEW,环西路-纬中路,2024-05-04 10:19:24.162,2024-05-04 10:32:10.600,3
FB9G7B7M,经中路-纬中路,2024-05-03 09:48:55.000,2024-05-03 09:54:59.000,3
FB9G7B7M,纬中路-景区出入口,2024-05-03 09:57:36.916,2024-05-03 09:58:05.979,3
FB9GAD8H,环西路-纬中路,2024-05-03 08:05:02.652,2024-05-03 08:48:31.984,3
FB9GDDEI,环西路-纬中路,2024-05-01 12:17:19.211,2024-05-01 12:24:36.685,3
FB9HCECN,环西路-纬中路,2024-05-02 20:25:08.010,2024-05-02 20:26:02.542,3
FB9I6ABK,环西路-纬中路,2024-05-03 15:00:33.909,2024-05-03 15:03:36.552,3
FB9JA59N,环西路-纬中路,2024-05-03 12:41:52.786,2024-05-03 12:48:15.948,4
FB9JA59N,环西路-纬中路,2024-05-03 12:42:00.058,2024-05-03 12:48:15.948,3
FB9K9A9I,纬中路-景区出入口,2024-05-04 16:04:11.746,2024-05-04 16:15:36.684,3
FB9K9B6J,环西路-纬中路,2024-05-02 19:58:19.965,2024-05-02 20:48:33.767,5
FB9K9B6J,环西路-纬中路,2024-05-02 19:58:30.189,2024-05-02 20:48:33.767,4
FB9K9B6J,环西路-纬中路,2024-05-02 20:06:01.054,2024-05-02 20:48:33.767,3
FB9KD58K,环西路-纬中路,2024-05-01 09:04:32.485,2024-05-01 09:44:07.776,4
FB9KD58K,环西路-纬中路,2024-05-01 09:04:35.405,2024-05-01 09:44:07.776,3
FB9N9CFI,环西路-纬中路,2024-05-04 02:37:56.911,2024-05-04 03:23:32.430,3
FB9O46DI,环西路-纬中路,2024-05-03 13:38:25.377,2024-05-03 14:06:54.280,3
FB9O76DK,环西路-纬中路,2024-05-02 18:31:55.793,2024-05-02 18:35:15.904,3
FB9OBCCM,环西路-纬中路,2024-05-01 11:29:40.023,2024-05-01 11:39:56.384,4
FB9OBCCM,环西路-纬中路,2024-05-01 11:29:42.618,2024-05-01 11:39:56.384,3
FB9OBCCM,环西路-纬中路,2024-05-05 09:28:03.162,2024-05-05 09:35:10.998,4
FB9OBCCM,环西路-纬中路,2024-05-05 09:28:07.145,2024-05-05 09:35:10.998,3
FB9OBCCM,环西路-纬中路,2024-05-05 11:25:38.364,2024-05-05 11:42:32.959,4
FB9OBCCM,环西路-纬中路,2024-05-05 11:27:00.113,2024-05-05 11:42:32.959,3
