车牌号,交叉口,start,end,repeat_count,low_speed_count
JFADB77M,纬中路-景区出入口,2024-05-02 19:40:37.591,2024-05-02 20:40:17.208,3,3
JK16AM9,环西路-纬中路,2024-05-03 23:37:23.162,2024-05-04 00:28:36.398,4,2
JK16AM9,环西路-纬中路,2024-05-03 23:37:28.641,2024-05-04 00:28:36.398,3,2
JK7456EM,环西路-纬中路,2024-05-01 15:55:14.126,2024-05-01 17:24:11.865,3,6
JK7456EM,环西路-纬中路,2024-05-03 17:11:23.489,2024-05-03 18:02:00.974,5,3
JK7456EM,环西路-纬中路,2024-05-03 17:11:37.803,2024-05-03 18:02:00.974,4,3
JK7456EM,环西路-纬中路,2024-05-03 17:13:59.536,2024-05-03 18:02:00.974,3,3
JK7456EM,环西路-纬中路,2024-05-05 15:54:21.469,2024-05-05 17:05:33.803,4,4
JK7456EM,环西路-纬中路,2024-05-05 15:54:30.317,2024-05-05 17:05:33.803,3,4
JLA8EAE,环西路-纬中路,2024-05-01 16:11:05.234,2024-05-01 17:15:31.031,6,2
JLA8EAE,环西路-纬中路,2024-05-01 16:22:57.657,2024-05-01 17:15:31.031,5,2
JLA8EAE,环西路-纬中路,2024-05-01 16:23:01.584,2024-05-01 17:15:31.031,4,2
JLA8EAE,环西路-纬中路,2024-05-01 16:24:58.812,2024-05-01 17:15:31.031,3,2
JLVA6EI,环西路-纬中路,2024-05-03 09:45:55.141,2024-05-03 10:26:28.664,3,2
JM79D52,环西路-纬中路,2024-05-04 14:00:00.982,2024-05-04 15:08:59.729,3,3
JM899E6M,纬中路-景区出入口,2024-05-03 09:49:48.220,2024-05-03 10:22:47.440,3,1
JMW39B3,经中路-环北路,2024-05-03 12:21:42.521,2024-05-03 13:02:13.544,3,2
JN43509,环西路-纬中路,2024-05-02 16:43:46.530,2024-05-02 18:12:57.771,3,4
JN43509,经三路-纬中路,2024-05-02 16:51:41.726,2024-05-02 18:07:20.577,3,4
JT3F568K,纬中路-景区出入口,2024-05-04 16:02:50.374,2024-05-04 17:11:13.699,4,1
JT3F568K,纬中路-景区出入口,2024-05-04 16:10:22.365,2024-05-04 17:11:13.699,3,1
JT4T36A,经中路-纬中路,2024-05-05 01:59:07.000,2024-05-05 02:46:16.000,3,1
JTA8UCH,环西路-纬中路,2024-05-04 19:09:11.840,2024-05-04 20:32:28.971,7,4
JTA8UCH,环西路-纬中路,2024-05-04 19:09:18.136,2024-05-04 20:32:28.971,6,4
JTA8UCH,环西路-纬中路,2024-05-04 19:13:01.740,2024-05-04 20:32:28.971,5,4
JTA8UCH,环西路-纬中路,2024-05-04 19:13:10.933,2024-05-04 20:32:28.971,4,4
JTA8UCH,环西路-纬中路,2024-05-04 19:24:11.586,2024-05-04 20:32:28.971,3,2
JTEIACB,环西路-纬中路,2024-05-01 23:05:48.849,2024-05-01 23:44:20.104,4,4
JTEIACB,环西路-纬中路,2024-05-01 23:05:56.994,2024-05-01 23:44:20.104,3,4
JTEIACB,经一路-纬中路,2024-05-01 23:04:50.109,2024-05-01 23:43:36.165,3,4
JTUD867,纬中路-景区出入口,2024-05-03 20:33:44.448,2024-05-03 21:36:29.012,3,1
JU185D2,环西路-纬中路,2024-05-01 10:43:27.902,2024-05-01 11:27:12.628,4,1
JU185D2,环西路-纬中路,2024-05-01 10:43:33.196,2024-05-01 11:27:12.628,3,1
JU3V973,环西路-纬中路,2024-05-03 09:49:29.997,2024-05-03 10:25:02.112,3,1
JUA64DL,环西路-纬中路,2024-05-01 15:21:09.547,2024-05-01 16:14:12.144,3,2
JUAX9E5,经三路-纬中路,2024-05-02 14:42:27.608,2024-05-02 15:40:22.761,3,3
JUBA7UE,环西路-纬中路,2024-05-02 11:18:10.462,2024-05-02 11:55:59.221,3,1
JUZ94HD,环西路-纬中路,2024-05-02 18:57:33.723,2024-05-02 19:39:28.723,3,2
JV8ZC6N,经五路-纬中路,2024-05-01 14:44:33.878,2024-05-01 15:47:12.010,3,2
JX20B6V,环西路-纬中路,2024-05-02 12:17:11.956,2024-05-02 13:43:45.594,4,3
JX20B6V,环西路-纬中路,2024-05-02 12:18:05.134,2024-05-02 13:43:45.594,3,3
JX9E5D8,环西路-纬中路,2024-05-05 10:49:31.478,2024-05-05 12:01:29.974,3,2
KB392P9,环西路-纬中路,2024-05-05 20:43:29.258,2024-05-05 21:52:14.942,3,1
KB4P7M6,环西路-纬中路,2024-05-02 20:56:55.756,2024-05-02 21:43:33.561,4,2
KB4P7M6,环西路-纬中路,2024-05-02 20:57:31.148,2024-05-02 21:43:33.561,3,2
KBBUAYF,经中路-环北路,2024-05-02 16:17:15.136,2024-05-02 17:00:27.974,3,2
KBJ8AEW,纬中路-景区出入口,2024-05-04 18:55:30.891,2024-05-04 19:31:08.296,3,1
KBJK576,环西路-纬中路,2024-05-03 17:31:12.489,2024-05-03 18:09:45.723,3,1
KBYN7CB,环西路-纬中路,2024-05-02 12:56:15.928,2024-05-02 14:07:03.582,3,1
KBYN7CB,环西路-纬中路,2024-05-02 13:35:59.670,2024-05-02 15:04:32.239,3,2
KC04NBB,环西路-纬中路,2024-05-01 09:16:28.701,2024-05-01 10:18:16.324,3,3
KC2590C,纬中路-景区出入口,2024-05-04 20:12:09.883,2024-05-04 20:42:39.703,4,1
KC2590C,纬中路-景区出入口,2024-05-04 20:12:21.553,2024-05-04 20:42:39.703,3,1
KC4E6BC,纬中路-景区出入口,2024-05-04 08:20:48.569,2024-05-04 09:03:43.540,3,2
KC4E6BC,经中路-纬中路,2024-05-04 08:19:42.000,2024-05-04 08:59:14.000,3,2
KC4W4QB,环西路-纬中路,2024-05-05 11:02:54.566,2024-05-05 11:37:46.899,4,1
KC4W4QB,环西路-纬中路,2024-05-05 11:03:03.571,2024-05-05 11:37:46.899,3,1
KC5E5C7K,环西路-纬中路,2024-05-02 19:22:09.869,2024-05-02 20:02:19.687,3,1
KC74G5D,经中路-纬中路,2024-05-04 12:21:24.000,2024-05-04 13:23:03.000,3,2
KC8A5F1,环西路-纬中路,2024-05-02 18:45:04.976,2024-05-02 19:23:00.065,3,1
KC8Z6C3,纬中路-景区出入口,2024-05-03 11:53:31.601,2024-05-03 12:52:20.556,3,2
KC93D89K,环西路-纬中路,2024-05-02 19:22:11.988,2024-05-02 20:02:22.667,3,2
KC9U93F,纬中路-景区出入口,2024-05-02 17:56:44.634,2024-05-02 18:38:35.752,3,2
KCBDBB7M,环西路-纬中路,2024-05-03 10:35:14.563,2024-05-03 11:08:53.281,3,1
KCBJBSE,环西路-纬中路,2024-05-01 08:16:34.093,2024-05-01 09:10:29.697,4,2
KCBJBSE,环西路-纬中路,2024-05-01 08:16:38.680,2024-05-01 09:10:29.697,3,2
KCU6WC6,经一路-纬中路,2024-05-02 18:25:53.554,2024-05-02 19:19:05.299,3,2
KD26A7Y,纬中路-景区出入口,2024-05-03 06:38:07.705,2024-05-03 07:48:13.059,3,2
KD34CC6K,环西路-纬中路,2024-05-03 10:51:55.329,2024-05-03 11:29:12.620,3,1
KD76BC2,纬中路-景区出入口,2024-05-02 06:50:27.062,2024-05-02 07:26:41.811,3,1
KDJ64SF,环西路-纬中路,2024-05-04 09:18:53.178,2024-05-04 10:07:06.020,4,2
KDJ64SF,环西路-纬中路,2024-05-04 09:19:00.070,2024-05-04 10:07:06.020,3,2
KE5JC6P,经中路-纬中路,2024-05-03 14:13:16.000,2024-05-03 15:09:40.000,3,3
KE86B3B,环西路-纬中路,2024-05-03 12:47:06.561,2024-05-03 13:49:24.697,4,2
KE86B3B,环西路-纬中路,2024-05-03 12:47:40.427,2024-05-03 13:49:24.697,3,2
KEA9B7EK,纬中路-景区出入口,2024-05-05 13:01:58.269,2024-05-05 13:59:59.015,5,2
KEA9B7EK,纬中路-景区出入口,2024-05-05 13:07:40.181,2024-05-05 13:59:59.015,4,2
KEA9B7EK,纬中路-景区出入口,2024-05-05 13:13:22.208,2024-05-05 13:59:59.015,3,2
KED67F6,环西路-纬中路,2024-05-05 14:45:52.941,2024-05-05 15:21:56.837,3,1
KG29A53,环西路-纬中路,2024-05-03 19:12:59.423,2024-05-03 20:40:28.536,3,1
KG3GC5J,经五路-纬中路,2024-05-03 08:24:10.354,2024-05-03 09:22:42.206,3,1
KG7AGAH,经中路-纬中路,2024-05-04 19:03:11.000,2024-05-04 19:56:30.000,3,6
KGF67EQ,经中路-纬中路,2024-05-04 20:37:28.000,2024-05-04 21:10:06.000,3,1
KH84A6H,纬中路-景区出入口,2024-05-02 07:13:06.744,2024-05-02 07:50:58.038,3,1
KHAA5E7M,环西路-纬中路,2024-05-03 11:42:33.822,2024-05-03 12:41:44.624,4,3
KHAA5E7M,环西路-纬中路,2024-05-03 11:43:44.163,2024-05-03 12:41:44.624,3,3
KI58ZCB,环西路-纬中路,2024-05-04 13:18:10.307,2024-05-04 14:10:22.315,3,3
KI7DB6N,环西路-纬中路,2024-05-02 09:37:25.819,2024-05-02 10:11:07.062,3,1
KINCAU7,环西路-纬中路,2024-05-01 14:43:52.683,2024-05-01 15:26:46.213,3,1
KIX3CM9,环西路-纬中路,2024-05-02 05:27:57.989,2024-05-02 06:17:08.334,3,2
KK84437,纬中路-景区出入口,2024-05-04 11:50:09.319,2024-05-04 12:55:27.016,3,4
KKO84S6,环西路-纬中路,2024-05-02 16:39:53.038,2024-05-02 17:09:57.298,3,4
KKT38A6,纬中路-景区出入口,2024-05-02 18:12:15.635,2024-05-02 19:08:09.750,3,3
KL20B5N,经中路-环北路,2024-05-01 15:54:26.321,2024-05-01 17:17:34.663,3,2
KL8W56S,环西路-纬中路,2024-05-01 13:20:21.870,2024-05-01 14:04:12.229,3,2
KLB8V8D,经中路-纬中路,2024-05-03 18:44:07.000,2024-05-03 19:53:02.000,3,8
KLB8V8D,经中路-环北路,2024-05-03 18:47:15.676,2024-05-03 19:55:47.777,3,8
KLM8DBQ,环西路-纬中路,2024-05-04 07:44:32.871,2024-05-04 08:53:26.995,3,2
KMC395Q,纬中路-景区出入口,2024-05-04 22:22:18.093,2024-05-04 22:54:24.066,3,1
KMW6978,环西路-纬中路,2024-05-02 08:46:35.295,2024-05-02 09:54:10.194,4,2
KMW6978,环西路-纬中路,2024-05-02 08:46:51.058,2024-05-02 09:54:10.194,3,2
KN7Y57I,纬中路-景区出入口,2024-05-02 06:23:50.791,2024-05-02 07:51:18.902,3,2
KOB350M,纬中路-景区出入口,2024-05-02 20:30:25.933,2024-05-02 21:54:09.872,3,1
KQ89Z80,经中路-纬中路,2024-05-05 08:11:08.000,2024-05-05 09:04:13.000,3,3
KQ89Z80,环西路-纬中路,2024-05-01 21:20:10.853,2024-05-01 21:53:51.599,3,3
KR2XD73,经中路-纬一路,2024-05-01 21:40:30.000,2024-05-01 22:53:59.000,4,1
KR2XD73,经中路-纬一路,2024-05-01 21:52:41.000,2024-05-01 22:53:59.000,3,1
KR2XD73,经中路-纬一路,2024-05-01 22:23:59.000,2024-05-01 23:48:54.000,3,4
KR2XD73,环西路-纬中路,2024-05-01 22:51:43.738,2024-05-01 23:55:35.288,3,4
KR2XD73,环西路-纬中路,2024-05-03 16:54:25.552,2024-05-03 17:56:21.306,4,5
KR2XD73,环西路-纬中路,2024-05-03 16:54:31.492,2024-05-03 17:56:21.306,3,5
KR3UP6E,环西路-纬中路,2024-05-01 21:04:30.713,2024-05-01 22:24:36.870,3,2
KR3YA57M,环西路-纬中路,2024-05-05 01:33:21.505,2024-05-05 02:38:32.072,3,2
KR5X7EG,环西路-纬中路,2024-05-05 15:53:21.475,2024-05-05 16:56:36.810,3,3
KR5X7EG,经中路-纬一路,2024-05-05 16:36:15.000,2024-05-05 17:39:41.000,3,2
KR7AU8N,经中路-纬中路,2024-05-05 07:31:28.000,2024-05-05 08:59:14.000,3,1
KR7AU8N,经中路-纬中路,2024-05-05 09:11:04.000,2024-05-05 10:10:27.000,3,1
KR7AU8N,经中路-纬中路,2024-05-05 09:36:31.000,2024-05-05 10:42:01.000,3,2
KR8MDDDK,环西路-纬中路,2024-05-04 22:12:05.345,2024-05-04 22:48:05.829,3,1
KR9C7A8M,环西路-纬中路,2024-05-03 14:04:58.038,2024-05-03 15:15:44.398,3,1
KR9S689K,环西路-纬中路,2024-05-01 22:53:49.242,2024-05-01 23:36:45.790,4,2
KR9S689K,环西路-纬中路,2024-05-01 22:53:54.995,2024-05-01 23:36:45.790,3,2
KR9S689K,环西路-纬中路,2024-05-02 07:28:26.166,2024-05-02 08:42:50.357,4,5
KR9S689K,环西路-纬中路,2024-05-02 07:28:29.005,2024-05-02 08:42:50.357,3,5
KR9ZBC7,环西路-纬中路,2024-05-03 20:20:56.619,2024-05-03 21:12:51.617,5,3
KR9ZBC7,环西路-纬中路,2024-05-03 20:21:04.076,2024-05-03 21:12:51.617,4,3
KR9ZBC7,环西路-纬中路,2024-05-03 20:26:10.347,2024-05-03 21:12:51.617,3,3
KR9ZBC7,经一路-纬中路,2024-05-03 20:20:22.232,2024-05-03 21:12:01.618,3,3
KRAKCY7,环西路-纬中路,2024-05-02 19:06:43.821,2024-05-02 19:36:51.690,3,1
KRB2AEFM,环西路-纬中路,2024-05-05 14:46:38.600,2024-05-05 15:25:54.226,4,1
KRB2AEFM,环西路-纬中路,2024-05-05 14:46:47.526,2024-05-05 15:25:54.226,3,1
KRX5K59,环西路-纬中路,2024-05-03 09:26:17.318,2024-05-03 10:06:28.269,3,1
KS44TA6,环西路-纬中路,2024-05-05 13:25:51.364,2024-05-05 14:02:30.867,3,1
KS4JBC0,环西路-纬中路,2024-05-02 06:33:01.529,2024-05-02 07:07:44.723,4,1
KS4JBC0,环西路-纬中路,2024-05-02 06:33:05.413,2024-05-02 07:07:44.723,3,1
KS4JBC0,环西路-纬中路,2024-05-03 15:44:48.411,2024-05-03 16:22:32.190,3,2
KS8EZC7,环西路-纬中路,2024-05-04 09:43:09.760,2024-05-04 10:26:09.180,3,2
KS8JE79,环西路-纬中路,2024-05-04 18:39:42.543,2024-05-04 19:30:22.948,3,1
KSBPN8F,纬中路-景区出入口,2024-05-03 18:01:41.349,2024-05-03 18:44:06.083,4,3
KSBPN8F,纬中路-景区出入口,2024-05-03 18:05:53.562,2024-05-03 18:44:06.083,3,3
KSLO7DF,环西路-纬中路,2024-05-02 13:40:28.783,2024-05-02 14:29:24.112,3,1
KSZ6A76,经中路-纬中路,2024-05-03 11:17:42.000,2024-05-03 12:20:49.000,3,3
KV244BG,环西路-纬中路,2024-05-01 18:23:53.064,2024-05-01 19:17:17.543,4,1
KV244BG,环西路-纬中路,2024-05-01 18:25:00.808,2024-05-01 19:17:17.543,3,1
KV244BG,环西路-纬中路,2024-05-01 18:45:35.711,2024-05-01 19:57:39.884,3,2
KV244BG,环西路-纬中路,2024-05-03 18:44:44.558,2024-05-03 20:03:44.930,3,1
KV7G48J,环西路-纬中路,2024-05-02 17:19:41.327,2024-05-02 18:25:45.995,5,4
KV7G48J,环西路-纬中路,2024-05-02 17:19:45.424,2024-05-02 18:25:45.995,4,4
KV7G48J,环西路-纬中路,2024-05-02 17:26:56.917,2024-05-02 18:25:45.995,3,4
KVD3CD5,经中路-纬中路,2024-05-04 12:20:51.000,2024-05-04 13:22:42.000,3,3
KW23T86,经中路-环北路,2024-05-02 13:11:15.436,2024-05-02 14:09:57.662,3,3
KW23T86,经中路-环北路,2024-05-02 13:37:07.121,2024-05-02 15:00:52.410,3,2
KW2CZD6,纬中路-景区出入口,2024-05-02 14:30:00.734,2024-05-02 15:42:57.523,3,3
KW5BX68,环西路-纬中路,2024-05-02 18:42:50.459,2024-05-02 19:33:04.920,3,1
KW735AT,经五路-纬中路,2024-05-02 08:03:48.087,2024-05-02 09:31:13.298,3,2
KW8B75T,经五路-纬中路,2024-05-02 08:39:19.814,2024-05-02 09:23:01.832,3,2
KWACLB6,纬中路-景区出入口,2024-05-01 09:48:20.292,2024-05-01 10:34:53.383,3,1
LC5AKE7,环西路-纬中路,2024-05-03 14:44:48.671,2024-05-03 16:04:41.166,4,3
LC5AKE7,环西路-纬中路,2024-05-03 14:45:09.433,2024-05-03 16:04:41.166,3,3
LD2YDC9,经一路-纬中路,2024-05-03 14:48:14.438,2024-05-03 16:14:47.386,4,4
LD2YDC9,经一路-纬中路,2024-05-03 15:09:37.151,2024-05-03 16:14:47.386,3,3
LD2YDC9,环西路-纬中路,2024-05-03 14:47:05.334,2024-05-03 16:07:43.574,3,4
LF90554,环西路-纬中路,2024-05-02 20:50:12.840,2024-05-02 22:09:16.206,4,1
LF90554,环西路-纬中路,2024-05-02 20:50:21.113,2024-05-02 22:09:16.206,3,1
MB1368Y,纬中路-景区出入口,2024-05-04 18:53:04.315,2024-05-04 19:28:37.920,3,2
MB29ZEJ,环西路-纬中路,2024-05-05 14:09:13.353,2024-05-05 15:32:48.233,5,3
MB29ZEJ,环西路-纬中路,2024-05-05 14:09:16.302,2024-05-05 15:32:48.233,4,3
MB29ZEJ,环西路-纬中路,2024-05-05 14:12:29.796,2024-05-05 15:32:48.233,3,3
MB36JBW,环西路-纬中路,2024-05-03 20:45:36.286,2024-05-03 21:53:48.430,3,2
MB3TAD9H,环西路-纬中路,2024-05-02 10:26:48.547,2024-05-02 11:10:17.420,4,1
MB3TAD9H,环西路-纬中路,2024-05-02 10:27:49.600,2024-05-02 11:10:17.420,3,1
MB3U786K,环西路-纬中路,2024-05-05 13:18:35.679,2024-05-05 14:03:01.292,4,2
MB3U786K,环西路-纬中路,2024-05-05 13:29:52.206,2024-05-05 14:03:01.292,3,2
MB456DBH,纬中路-景区出入口,2024-05-05 12:56:20.901,2024-05-05 14:00:04.058,5,2
MB456DBH,纬中路-景区出入口,2024-05-05 12:59:16.118,2024-05-05 14:00:04.058,4,2
MB456DBH,纬中路-景区出入口,2024-05-05 13:02:37.777,2024-05-05 14:00:04.058,3,2
MB4YAB7K,纬中路-景区出入口,2024-05-03 09:05:31.989,2024-05-03 09:48:24.166,3,4
MB4YAB7K,经中路-纬中路,2024-05-03 08:59:05.000,2024-05-03 09:45:00.000,3,4
MB5NBQE,环西路-纬中路,2024-05-02 14:22:21.044,2024-05-02 14:54:56.480,3,1
MB5Q75FM,环西路-纬中路,2024-05-01 09:04:48.685,2024-05-01 09:54:05.224,4,2
MB5Q75FM,环西路-纬中路,2024-05-01 09:04:51.379,2024-05-01 09:54:05.224,3,2
MB7MZD8,经中路-纬中路,2024-05-04 13:55:42.000,2024-05-04 14:52:12.000,3,3
MB7MZD8,纬中路-景区出入口,2024-05-04 13:57:03.163,2024-05-04 14:53:51.359,3,3
MB8325E,纬中路-景区出入口,2024-05-04 08:10:34.007,2024-05-04 09:24:12.634,3,1
MB83RHA,环西路-纬中路,2024-05-02 23:08:35.861,2024-05-02 23:42:16.793,4,1
MB83RHA,环西路-纬中路,2024-05-02 23:09:12.606,2024-05-02 23:42:16.793,3,1
MB951R6,环西路-纬中路,2024-05-04 12:00:23.208,2024-05-04 13:18:18.097,3,3
MBABBO4,环西路-纬中路,2024-05-05 16:51:26.347,2024-05-05 17:25:32.650,3,1
MBAH7BR,环西路-纬中路,2024-05-01 09:50:43.620,2024-05-01 11:15:28.723,4,1
MBAH7BR,环西路-纬中路,2024-05-01 09:51:10.518,2024-05-01 11:15:28.723,3,1
MBAS5DE,经一路-纬中路,2024-05-05 16:14:26.085,2024-05-05 16:51:24.018,3,2
MBBS6C5,环西路-纬中路,2024-05-02 20:33:12.664,2024-05-02 21:34:51.774,4,1
MBBS6C5,环西路-纬中路,2024-05-02 20:33:20.110,2024-05-02 21:34:51.774,3,1
MBD5A77,经中路-纬中路,2024-05-04 11:33:10.000,2024-05-04 12:15:43.000,3,3
MBF6YDC,环西路-纬中路,2024-05-03 12:05:54.631,2024-05-03 12:58:58.531,4,2
MBF6YDC,环西路-纬中路,2024-05-03 12:05:57.066,2024-05-03 12:58:58.531,3,2
MBOB78E,环西路-纬中路,2024-05-01 09:47:18.780,2024-05-01 10:58:52.851,4,3
MBOB78E,环西路-纬中路,2024-05-01 09:48:51.620,2024-05-01 10:58:52.851,3,3
MBPNAAF,环西路-纬中路,2024-05-04 22:53:05.367,2024-05-05 00:20:57.143,3,1
MBPNAAF,环西路-纬中路,2024-05-04 23:50:50.864,2024-05-05 00:39:06.559,3,1
MBZX669,纬中路-景区出入口,2024-05-05 09:43:27.430,2024-05-05 10:15:01.431,3,2
MC2Y7E9,经中路-环北路,2024-05-02 14:22:04.822,2024-05-02 15:07:33.972,3,1
MD9CC7FK,环西路-纬中路,2024-05-05 12:09:57.987,2024-05-05 12:45:45.473,3,1
MD9Y7AG,环西路-纬中路,2024-05-01 17:24:44.318,2024-05-01 18:36:11.527,3,3
MDL8CDD,环西路-纬中路,2024-05-03 22:09:29.817,2024-05-03 22:58:44.310,5,1
MDL8CDD,环西路-纬中路,2024-05-03 22:09:38.357,2024-05-03 22:58:44.310,4,1
MDL8CDD,环西路-纬中路,2024-05-03 22:22:46.399,2024-05-03 22:58:44.310,3,1
ME3PC50,经中路-环北路,2024-05-03 13:41:51.946,2024-05-03 14:30:06.882,3,1
ME5AZCG,环西路-纬中路,2024-05-01 23:32:22.595,2024-05-02 00:19:53.619,4,2
ME5AZCG,环西路-纬中路,2024-05-01 23:32:27.624,2024-05-02 00:19:53.619,3,2
ME93AKX,经中路-纬中路,2024-05-03 15:23:15.000,2024-05-03 16:15:57.000,3,2
MER4D88,经中路-环北路,2024-05-03 15:09:57.391,2024-05-03 16:29:51.649,3,3
MF7HC6K,环西路-纬中路,2024-05-03 16:58:54.660,2024-05-03 17:30:41.357,3,1
MG2QC7Z,经中路-环北路,2024-05-04 16:00:50.255,2024-05-04 17:25:22.654,3,2
MG5XC8R,纬中路-景区出入口,2024-05-03 20:16:36.378,2024-05-03 21:36:39.799,3,4
MG5XC8R,经中路-纬中路,2024-05-03 20:20:58.000,2024-05-03 21:44:15.000,3,4
MIA4U7X,环西路-纬中路,2024-05-04 17:13:30.069,2024-05-04 17:46:48.552,3,1
MK4CV8M,环西路-纬中路,2024-05-01 18:07:54.732,2024-05-01 19:16:14.644,3,1
MK7558S,纬中路-景区出入口,2024-05-01 09:42:07.277,2024-05-01 10:41:37.234,3,3
MKA8O56,环西路-纬中路,2024-05-02 12:33:34.545,2024-05-02 13:05:16.417,3,1
MM6B9AJ,环西路-纬中路,2024-05-04 11:05:41.876,2024-05-04 12:10:05.824,3,2
MM7UAAI,经中路-纬中路,2024-05-05 00:24:43.000,2024-05-05 01:23:48.000,5,2
MM7UAAI,经中路-纬中路,2024-05-05 00:39:28.000,2024-05-05 01:23:48.000,4,2
MM7UAAI,经中路-纬中路,2024-05-05 00:45:45.000,2024-05-05 01:23:48.000,3,2
MM7UAAI,经三路-纬中路,2024-05-05 00:25:31.565,2024-05-05 01:24:31.588,3,2
MMA6567K,纬中路-景区出入口,2024-05-04 07:49:33.304,2024-05-04 08:25:16.186,3,2
MN84H77,环西路-纬中路,2024-05-02 10:10:52.862,2024-05-02 11:15:38.324,4,1
MN84H77,环西路-纬中路,2024-05-02 10:10:56.651,2024-05-02 11:15:38.324,3,1
MR825BR,经四路-纬中路,2024-05-03 18:50:16.627,2024-05-03 19:42:17.980,3,4
MTB9DJD,环西路-纬中路,2024-05-05 14:32:45.635,2024-05-05 15:28:02.119,4,3
MTB9DJD,环西路-纬中路,2024-05-05 14:33:00.162,2024-05-05 15:28:02.119,3,3
MTB9DJD,经五路-纬中路,2024-05-05 13:55:25.994,2024-05-05 14:52:16.876,4,4
MTB9DJD,经五路-纬中路,2024-05-05 14:05:09.879,2024-05-05 14:52:16.876,3,4
MX6P767,环西路-纬中路,2024-05-03 23:58:54.409,2024-05-04 00:36:01.733,3,2
NB8U57H,经五路-纬中路,2024-05-01 09:22:41.940,2024-05-01 10:52:27.728,3,2
ND4B6BG,环西路-纬中路,2024-05-03 14:56:49.442,2024-05-03 15:33:33.853,3,3
ND5D9CM,环西路-纬中路,2024-05-01 08:18:37.460,2024-05-01 08:52:14.365,3,2
NFAB1AB,环西路-纬中路,2024-05-01 20:23:50.531,2024-05-01 21:51:42.920,3,3
NN8S6DC,环西路-纬中路,2024-05-01 10:34:22.640,2024-05-01 11:08:21.888,3,1
OB4F9DEK,纬中路-景区出入口,2024-05-04 14:48:50.657,2024-05-04 15:34:33.208,3,2
OB76FW9,环西路-纬中路,2024-05-03 11:07:35.058,2024-05-03 11:53:01.003,4,1
OB76FW9,环西路-纬中路,2024-05-03 11:07:45.905,2024-05-03 11:53:01.003,3,1
OBB9RAR,环西路-纬中路,2024-05-03 20:40:17.941,2024-05-03 21:13:37.985,4,1
OBB9RAR,环西路-纬中路,2024-05-03 20:40:24.765,2024-05-03 21:13:37.985,3,1
OBHJD67,环西路-纬中路,2024-05-04 10:16:58.530,2024-05-04 11:30:43.067,4,1
OBHJD67,环西路-纬中路,2024-05-04 10:28:53.782,2024-05-04 11:30:43.067,3,1
OC9AYDR,环西路-纬中路,2024-05-04 21:37:48.184,2024-05-04 22:51:16.922,3,1
OCAEV68,环西路-纬中路,2024-05-05 16:51:21.650,2024-05-05 17:40:22.287,3,3
OCBBY7S,环西路-纬中路,2024-05-05 10:51:30.295,2024-05-05 11:32:12.699,3,3
ODH4773,环西路-纬中路,2024-05-03 14:04:11.326,2024-05-03 14:50:04.725,3,2
ODH4773,环西路-纬中路,2024-05-04 15:17:59.390,2024-05-04 15:51:56.139,3,1
OE5346Z,环西路-纬中路,2024-05-05 17:52:47.021,2024-05-05 18:31:19.702,3,3
OE997CY,环西路-纬中路,2024-05-04 09:55:51.855,2024-05-04 10:39:09.165,5,2
OE997CY,环西路-纬中路,2024-05-04 09:56:01.051,2024-05-04 10:39:09.165,4,2
OE997CY,环西路-纬中路,2024-05-04 10:02:02.323,2024-05-04 10:39:09.165,3,2
OGBS5A9,环西路-纬中路,2024-05-04 19:45:32.566,2024-05-04 20:18:17.976,4,1
OGBS5A9,环西路-纬中路,2024-05-04 19:45:58.573,2024-05-04 20:18:17.976,3,1
OQ705EV,纬中路-景区出入口,2024-05-01 19:18:54.078,2024-05-01 20:36:27.737,4,5
OQ705EV,纬中路-景区出入口,2024-05-01 19:33:14.691,2024-05-01 20:36:27.737,3,5
PB0948X,纬中路-景区出入口,2024-05-01 10:56:13.645,2024-05-01 11:50:30.410,3,5
PB2B4GP,经三路-纬中路,2024-05-03 08:02:53.822,2024-05-03 09:27:45.100,3,3
PB2NY6E,环西路-纬中路,2024-05-03 02:34:28.187,2024-05-03 03:22:26.037,3,2
PB2NY6E,环西路-纬中路,2024-05-04 13:16:44.124,2024-05-04 14:17:24.101,5,3
PB2NY6E,环西路-纬中路,2024-05-04 13:18:58.278,2024-05-04 14:17:24.101,4,3
PB2NY6E,环西路-纬中路,2024-05-04 13:19:59.037,2024-05-04 14:17:24.101,3,3
PB2NY6E,环西路-纬中路,2024-05-04 23:09:04.331,2024-05-05 00:00:40.079,4,3
PB2NY6E,环西路-纬中路,2024-05-04 23:28:11.120,2024-05-05 00:48:24.960,5,3
PB2NY6E,环西路-纬中路,2024-05-04 23:28:17.305,2024-05-05 00:48:24.960,4,3
PB2NY6E,环西路-纬中路,2024-05-04 23:30:40.079,2024-05-05 01:00:05.158,5,3
PB2NY6E,环西路-纬中路,2024-05-05 00:16:46.062,2024-05-05 01:00:05.158,4,2
PB2NY6E,环西路-纬中路,2024-05-05 00:18:24.960,2024-05-05 01:00:05.158,3,2
PB2NY6E,环西路-纬中路,2024-05-05 02:04:36.091,2024-05-05 03:33:26.092,3,5
PB2NY6E,环西路-纬中路,2024-05-05 12:36:47.110,2024-05-05 14:05:10.424,5,2
PB2NY6E,环西路-纬中路,2024-05-05 12:38:23.095,2024-05-05 14:05:10.424,4,1
PB2NY6E,环西路-纬中路,2024-05-05 12:38:27.579,2024-05-05 14:05:10.424,3,1
